FECHA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN_SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_NUMERICA(24h),ACCIDENTE_FATAL,HORA_NUMERICA,GRAVEDAD_ENC
2023-06-18,18:00:00,Con heridos,Choque,CALLE 30 CON CARRERA 13C,1.0,0.0,1,2023,6,,18,0,18,0
2023-06-18,08:45:00,Con heridos,Choque,CALLE 117B CRA 26P,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-18,10:00:00,Con heridos,Otro,CALLE 53D CARRERA 25C,1.0,0.0,1,2023,6,,10,0,10,0
2023-06-18,22:30:00,Con heridos,Atropello,CALLE 19 CON CARRERA 6,2.0,0.0,1,2023,6,,22,0,22,0
2023-06-18,11:40:00,Con heridos,Choque,CALLE 58 CON CARRERA 25,2.0,0.0,1,2023,6,,11,0,11,0
2023-06-18,12:10:00,Con heridos,Choque,CARRERA 43 CALLE 47,3.0,0.0,1,2023,6,,12,0,12,0
2023-06-19,02:45:00,Con heridos,Choque,CARRERA 6A CON CALLE 72,2.0,0.0,1,2023,6,,2,0,2,0
2023-06-19,07:00:00,Con heridos,Choque,CALLE 68 CON CARRERA 32,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-19,20:30:00,Con heridos,Atropello,CALLE 27 CARRERA 10,1.0,0.0,1,2023,6,,20,0,20,0
2023-06-20,15:40:00,Con heridos,Choque,CARRERA 45B CON CALLE 95,1.0,0.0,1,2023,6,,15,0,15,0
2023-06-20,16:40:00,Con heridos,Choque,CARRERA 8 CALLE 40,1.0,0.0,1,2023,6,,16,0,16,0
2023-06-20,17:15:00,Con heridos,Choque,CALLE 110 CON CARRERA 6R,1.0,0.0,1,2023,6,,17,0,17,0
2023-06-20,06:00:00,Con heridos,Choque,CARRERA 14 CALLE 56C,2.0,0.0,1,2023,6,,6,0,6,0
2023-06-20,07:00:00,Con heridos,Choque,CARRERA 27 CALLE 59,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-20,10:30:00,Con heridos,Choque,CALLE 91 CON CARRERA 49C,1.0,0.0,1,2023,6,,10,0,10,0
2023-06-21,18:50:00,Con heridos,Atropello,CALLE 10 #44-44,1.0,0.0,1,2023,6,,18,0,18,0
2023-06-21,19:20:00,Con heridos,Choque,CARRERA 55 CON CALLE 104,1.0,0.0,1,2023,6,,19,0,19,0
2023-06-21,08:20:00,Con heridos,Caida Ocupante,CALLE 39 CRA 29,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-21,20:30:00,Con heridos,Choque,CARRERA 47 CON CALLE 79,2.0,0.0,1,2023,6,,20,0,20,0
2023-06-21,21:00:00,Con heridos,Choque,CARRERA 2B CALLE 79,3.0,0.0,1,2023,6,,21,0,21,0
2023-06-21,10:20:00,Con heridos,Caida Ocupante,CARRERA 43 # 57-23,1.0,0.0,1,2023,6,,10,0,10,0
2023-06-22,14:30:00,Con heridos,Choque,CALLE 53D CON CARRERA 20B,1.0,0.0,1,2023,6,,14,0,14,0
2023-06-22,07:40:00,Con heridos,Choque,CARRERA 42H CALLE 84,2.0,0.0,1,2023,6,,7,0,7,0
2023-06-22,20:00:00,Con heridos,Choque,CARRERA 27 # 65-37,1.0,0.0,1,2023,6,,20,0,20,0
2023-06-22,11:40:00,Con heridos,Choque,CARRERA 46 #96-20,2.0,0.0,1,2023,6,,11,0,11,0
2023-06-23,07:40:00,Con heridos,Choque,CALLE 110 CARRERA 43,2.0,0.0,1,2023,6,,7,0,7,0
2023-06-23,22:10:00,Con heridos,Choque,CALLE 87 CARRERA 74,2.0,0.0,1,2023,6,,22,0,22,0
2023-06-24,02:30:00,Con heridos,Choque,CARRERA 47 CALLE 61,3.0,0.0,1,2023,6,,2,0,2,0
2023-06-24,06:00:00,Con heridos,Choque,CALLE 61 CARRERA 25,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-24,09:00:00,Con heridos,Choque,CARRERA 46 CON CALLE 96,1.0,0.0,1,2023,6,,9,0,9,0
2023-06-24,22:30:00,Con heridos,Choque,CALLE 56 CARRERA 9B,1.0,0.0,1,2023,6,,22,0,22,0
2023-06-24,22:40:00,Con heridos,Choque,CALLE 84 CON CARRERA 56,2.0,0.0,1,2023,6,,22,0,22,0
2023-06-24,12:20:00,Con heridos,Choque,CALLE 47 CON CARRERA 14,1.0,0.0,1,2023,6,,12,0,12,0
2023-06-25,13:30:00,Con heridos,Choque,CALLE 53D CARRERA 20B,1.0,0.0,1,2023,6,,13,0,13,0
2023-06-25,04:30:00,Con heridos,Choque,CARRERA 46 CALLE 76,3.0,0.0,1,2023,6,,4,0,4,0
2023-06-25,04:50:00,Con heridos,Volcamiento,CALLE 45 CARRERA 24,3.0,0.0,1,2023,6,,4,0,4,0
2023-06-25,09:45:00,Con heridos,Choque,CALLE 61 CARRERA 24,1.0,0.0,1,2023,6,,9,0,9,0
2023-06-26,05:50:00,Con heridos,Choque,CALLE 24 CRA 15,4.0,0.0,1,2023,6,,5,0,5,0
2023-06-27,17:20:00,Con heridos,Choque,CALLE 91 CARRERA 65,2.0,0.0,1,2023,6,,17,0,17,0
2023-06-27,06:30:00,Con heridos,Choque,CARRERA 42H CON CALLE 84,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-27,07:00:00,Con heridos,Choque,CALLE 110 ENTRE CARRERA 51B Y 52,3.0,0.0,1,2023,6,,7,0,7,0
2023-06-27,07:30:00,Con heridos,Choque,CALLE 110 ENTRE CARRERA 51B Y 52,1.0,0.0,1,2023,6,,7,0,7,0
2023-06-27,19:30:00,Con heridos,Choque,CALLE 68 CARRERA 25B,1.0,0.0,1,2023,6,,19,0,19,0
2023-06-27,19:40:00,Con heridos,Choque,CARRERA 9 # 11-32,1.0,0.0,1,2023,6,,19,0,19,0
2023-06-28,19:00:00,Con heridos,Choque,CALLE 76 CON CARRERA 46,1.0,0.0,1,2023,6,,19,0,19,0
2023-06-28,09:10:00,Con heridos,Choque,CARRERA 45 CALLE 41,1.0,0.0,1,2023,6,,9,0,9,0
2023-06-28,12:20:00,Con heridos,Choque,CALLE 99 CON CARRERA 65,1.0,0.0,1,2023,6,,12,0,12,0
2023-06-29,06:00:00,Con heridos,Choque,CALLE 17 CARRERA 17B,1.0,0.0,1,2023,6,,6,0,6,0
2023-06-29,08:00:00,Con heridos,Choque,CARRERA 76 CALLE 85,1.0,0.0,1,2023,6,,8,0,8,0
2023-06-30,14:25:00,Con heridos,Choque,CALLE 45 CRA 1E,1.0,0.0,1,2023,6,,14,0,14,0
2023-06-30,20:50:00,Con muertos,Choque,CALLE 19 CON CARRERA 1E,1.0,1.0,1,2023,6,,20,1,20,1
2023-07-01,05:30:00,Con muertos,Choque,CALLE 81 CARRERA 13,1.0,1.0,1,2023,7,,5,1,5,1
2023-07-01,11:30:00,Con heridos,Atropello,VIA 40 # 84-38,1.0,0.0,1,2023,7,,11,0,11,0
2023-07-01,12:10:00,Con heridos,Choque,CARRERA 3A CALLE 53,1.0,0.0,1,2023,7,,12,0,12,0
2023-07-02,13:00:00,Con heridos,Choque,CARRERA 49D ENTRE CALLES 100 Y 99,2.0,0.0,1,2023,7,,13,0,13,0
2023-07-02,02:00:00,Con heridos,Choque,DIAGONAL 78 CARRERA 21B,1.0,0.0,1,2023,7,,2,0,2,0
2023-07-02,15:30:00,Con heridos,Choque,CALLE 30 CARRERA 39,1.0,0.0,1,2023,7,,15,0,15,0
2023-07-02,06:45:00,Con heridos,Choque,CALLE 45 CARRERA 8B,2.0,0.0,1,2023,7,,6,0,6,0
2023-07-02,21:00:00,Con heridos,Choque,CALLE 19 CON CARRERA 1F,1.0,0.0,1,2023,7,,21,0,21,0
2023-07-02,21:30:00,Con heridos,Choque,CARRERA 59B CON CALLE 91,1.0,0.0,1,2023,7,,21,0,21,0
2023-07-03,14:00:00,Con heridos,Choque,VIA 40 #77-67,1.0,0.0,1,2023,7,,14,0,14,0
2023-07-03,14:40:00,Con heridos,Choque,CALLE 75 CON CARRERA 66,1.0,0.0,1,2023,7,,14,0,14,0
2023-07-03,04:10:00,Con heridos,Choque,CARRERA 13 CALLE 107,3.0,0.0,1,2023,7,,4,0,4,0
2023-07-03,21:30:00,Con heridos,Choque,CALLE 37 CARRERA 24,1.0,0.0,1,2023,7,,21,0,21,0
2023-07-04,15:30:00,Con heridos,Choque,CALLE 76 CON CRA 50,2.0,0.0,1,2023,7,,15,0,15,0
2023-07-04,05:40:00,Con heridos,Choque,CARRERA 45 CALLE 10,1.0,0.0,1,2023,7,,5,0,5,0
2023-07-04,06:40:00,Con heridos,Choque,CARRERA 16 CALLE 45D,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-04,07:00:00,Con heridos,Choque,CALLE 110 CON CARRERA 6Q,2.0,0.0,1,2023,7,,7,0,7,0
2023-07-04,20:40:00,Con heridos,Volcamiento,CALLE 12 #43-113,1.0,0.0,1,2023,7,,20,0,20,0
2023-07-04,11:30:00,Con heridos,Choque,CARRERA 46 # 90-40,2.0,0.0,1,2023,7,,11,0,11,0
2023-07-04,12:45:00,Con heridos,Choque,CARRERA 21B CALLE 64C,1.0,0.0,1,2023,7,,12,0,12,0
2023-07-05,07:50:00,Con heridos,Choque,CARRERA 45 CALLE 80,2.0,0.0,1,2023,7,,7,0,7,0
2023-07-05,07:50:00,Con heridos,Choque,CARRERA 46 CALLE 64,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-05,07:50:00,Con heridos,Choque,CRA 17A CON CALLE 17B,5.0,0.0,1,2023,7,,7,0,7,0
2023-07-05,10:30:00,Con heridos,Choque,CRA 8 CALLE 41,1.0,0.0,1,2023,7,,10,0,10,0
2023-07-05,23:45:00,Con heridos,Choque,CALLE 110 CON CARRERA 3 SUR,1.0,0.0,1,2023,7,,23,0,23,0
2023-07-06,17:00:00,Con heridos,Choque,CALLE 99C CRA 86-27,2.0,0.0,1,2023,7,,17,0,17,0
2023-07-06,18:30:00,Con heridos,Choque,CARRERA 38 CON CALLE 74,1.0,0.0,1,2023,7,,18,0,18,0
2023-07-06,07:00:00,Con heridos,Choque,CALLE 112 CARRERA 16,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-06,08:10:00,Con heridos,Choque,CALLE 17 CARRERA 23,1.0,0.0,1,2023,7,,8,0,8,0
2023-07-06,09:35:00,Con heridos,Choque,CARRERA 57 CALLE 90,2.0,0.0,1,2023,7,,9,0,9,0
2023-07-07,15:50:00,Con heridos,Choque,CARRERA 25 CON CALLE 58,1.0,0.0,1,2023,7,,15,0,15,0
2023-07-07,19:10:00,Con heridos,Choque,CALLE 93 # 43-52,1.0,0.0,1,2023,7,,19,0,19,0
2023-07-07,07:50:00,Con heridos,Choque,CALLE 110 CARRERA 43,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-07,08:20:00,Con heridos,Choque,CARRERA 43 CALLE 41,1.0,0.0,1,2023,7,,8,0,8,0
2023-07-07,08:50:00,Con heridos,Choque,CARRERA 38 CALLE 68,1.0,0.0,1,2023,7,,8,0,8,0
2023-07-07,11:40:00,Con heridos,Choque,CARRERA 42 CON CALLE 80,1.0,0.0,1,2023,7,,11,0,11,0
2023-07-07,12:50:00,Con heridos,Atropello,CARRERA 42B1 # 86-79,1.0,0.0,1,2023,7,,12,0,12,0
2023-07-08,16:00:00,Con heridos,Atropello,CALLE 45 CARRERA 11 SUR,1.0,0.0,1,2023,7,,16,0,16,0
2023-07-08,08:25:00,Con heridos,Choque,CALLE 30 # 30 -75,1.0,0.0,1,2023,7,,8,0,8,0
2023-07-09,04:50:00,Con heridos,Choque,CARRERA 38 CALLE 110,1.0,0.0,1,2023,7,,4,0,4,0
2023-07-09,17:30:00,Con heridos,Choque,CALLE 91 CARRERA 3B,5.0,0.0,1,2023,7,,17,0,17,0
2023-07-09,11:30:00,Con heridos,Choque,CALLE 65 CRA 28,1.0,0.0,1,2023,7,,11,0,11,0
2023-07-10,13:15:00,Con heridos,Choque,CARRERA 46 CALLE 42,1.0,0.0,1,2023,7,,13,0,13,0
2023-07-10,17:15:00,Con heridos,Choque,CALLE 17 CARRERA 35,1.0,0.0,1,2023,7,,17,0,17,0
2023-07-10,05:40:00,Con heridos,Choque,CRA 38 CON CALLE 50,1.0,0.0,1,2023,7,,5,0,5,0
2023-07-10,18:15:00,Con heridos,Choque,CARRERA 21 CALLE 37,3.0,0.0,1,2023,7,,18,0,18,0
2023-07-10,07:10:00,Con heridos,Choque,CALLE 51B CON CARRERA 15 SUR,2.0,0.0,1,2023,7,,7,0,7,0
2023-07-10,07:15:00,Con heridos,Choque,CARRERA 43 CON CALLE 67,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-10,07:40:00,Con heridos,Choque,AV. CIRCUNVALAR CRA 4 SUR,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-10,09:30:00,Con heridos,Choque,CARRERA 8 CALLE 38B,1.0,0.0,1,2023,7,,9,0,9,0
2023-07-10,22:30:00,Con heridos,Atropello,CARRERA 15 SUR CALLE 78,1.0,0.0,1,2023,7,,22,0,22,0
2023-07-11,15:00:00,Con heridos,Choque,CALLE 110 CARRERA 43,1.0,0.0,1,2023,7,,15,0,15,0
2023-07-11,16:30:00,Con heridos,Choque,CARRERA 18 CALLE 46,1.0,0.0,1,2023,7,,16,0,16,0
2023-07-11,17:20:00,Con heridos,Choque,CALLE 30 CARRERA 45,2.0,0.0,1,2023,7,,17,0,17,0
2023-07-11,08:50:00,Con heridos,Atropello,CALLE 45 CARRERA 25-02,2.0,0.0,1,2023,7,,8,0,8,0
2023-07-12,02:40:00,Con heridos,Choque,CALLE 30 CARRERA 4,2.0,0.0,1,2023,7,,2,0,2,0
2023-07-12,09:30:00,Con heridos,Choque,CARRERA 6 AVENIDA CIRCUNVALAR,1.0,0.0,1,2023,7,,9,0,9,0
2023-07-12,09:40:00,Con heridos,Choque,CARRERA 41 CALLE 40,2.0,0.0,1,2023,7,,9,0,9,0
2023-07-12,22:40:00,Con heridos,Choque,CALLE 76 CARRERA 7C,3.0,0.0,1,2023,7,,22,0,22,0
2023-07-12,12:40:00,Con heridos,Choque,CALLE 90 CON CARRERA 3B,4.0,0.0,1,2023,7,,12,0,12,0
2023-07-13,06:50:00,Con heridos,Atropello,CALLE 76 CARRERA 8,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-13,07:20:00,Con heridos,Choque,CALLE 63C CARRERA 18,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-14,01:00:00,Con heridos,Choque,CALLE 30 CARRERA 15,1.0,0.0,1,2023,7,,1,0,1,0
2023-07-14,05:50:00,Con heridos,Choque,CALLE 75 CON CARRERA 47,2.0,0.0,1,2023,7,,5,0,5,0
2023-07-14,06:30:00,Con heridos,Choque,CARRERA 53 #106-280,2.0,0.0,1,2023,7,,6,0,6,0
2023-07-14,06:35:00,Con heridos,Choque,CARRERA 59 CALLE 86,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-15,13:30:00,Con heridos,Choque,CALLE 110 CON CARRERA 38,1.0,0.0,1,2023,7,,13,0,13,0
2023-07-15,02:10:00,Con heridos,Choque,AVENIDA CORDIALIDAD CARRERA 10,2.0,0.0,1,2023,7,,2,0,2,0
2023-07-15,07:00:00,Con heridos,Choque,CALLE 68 CON CARRERA 23,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-15,21:45:00,Con heridos,Choque,CALLE 75 CARRERA 60,2.0,0.0,1,2023,7,,21,0,21,0
2023-07-16,02:30:00,Con heridos,Choque,CALLE 45 # 10D-48,1.0,0.0,1,2023,7,,2,0,2,0
2023-07-16,06:40:00,Con heridos,Choque,CALLE 87 CON CARRERA 15 A1,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-16,08:30:00,Con heridos,Choque,CARRERA 46 CALLE 75 EL PORVENIR,6.0,0.0,1,2023,7,,8,0,8,0
2023-07-16,09:20:00,Con heridos,Choque,AVENIDA VIA 40 CON CALLE 85,1.0,0.0,1,2023,7,,9,0,9,0
2023-07-17,13:30:00,Con heridos,Choque,CARRERA 35 CALLE 58,2.0,0.0,1,2023,7,,13,0,13,0
2023-07-17,03:00:00,Con heridos,Choque,CALLE 108 CON CARRERA 14,1.0,0.0,1,2023,7,,3,0,3,0
2023-07-17,18:00:00,Con heridos,Choque,CARRERA 15 SUR CALLE 98,1.0,0.0,1,2023,7,,18,0,18,0
2023-07-17,06:40:00,Con heridos,Choque,CALLE 48 CON CARRERA 21B,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-17,08:00:00,Con heridos,Choque,CALLE 40B CARRERA 21,1.0,0.0,1,2023,7,,8,0,8,0
2023-07-17,09:00:00,Con heridos,Choque,CALLE 63B CARRERA 23,1.0,0.0,1,2023,7,,9,0,9,0
2023-07-18,16:10:00,Con heridos,Choque,CALLE 30 CARRERA 21,1.0,0.0,1,2023,7,,16,0,16,0
2023-07-19,16:00:00,Con heridos,Choque,CALLE 30 CARRERA 26,1.0,0.0,1,2023,7,,16,0,16,0
2023-07-19,12:30:00,Con heridos,Atropello,CARRERA 27 CON CALLE 64,1.0,0.0,1,2023,7,,12,0,12,0
2023-07-20,17:20:00,Con heridos,Choque,CARRERA 32 CON CALLE 71,2.0,0.0,1,2023,7,,17,0,17,0
2023-07-20,19:30:00,Con heridos,Atropello,CARRERA 15 SUR CALLE 49,1.0,0.0,1,2023,7,,19,0,19,0
2023-07-20,23:20:00,Con heridos,Choque,CARRERA 64 CON CALLE 96,2.0,0.0,1,2023,7,,23,0,23,0
2023-07-20,12:50:00,Con heridos,Choque,AV. VIA 40 CALLE 62,1.0,0.0,1,2023,7,,12,0,12,0
2023-07-21,01:35:00,Con heridos,Choque,CALLE 30 CARRERA 8,2.0,0.0,1,2023,7,,1,0,1,0
2023-07-21,15:20:00,Con heridos,Choque,CARRERA 15 SUR # 90B - 166,1.0,0.0,1,2023,7,,15,0,15,0
2023-07-21,10:30:00,Con heridos,Choque,CALLE 70B CON CARRERA 27,1.0,0.0,1,2023,7,,10,0,10,0
2023-07-21,11:30:00,Con heridos,Volcamiento,CALLE 30 CARRERA 30,1.0,0.0,1,2023,7,,11,0,11,0
2023-07-21,11:50:00,Con heridos,Atropello,CRA 15 SUR CALLE 48,1.0,0.0,1,2023,7,,11,0,11,0
2023-07-22,18:00:00,Con heridos,Atropello,AVENIDA MURILLO CON CARRERA 7H - 42,1.0,0.0,1,2023,7,,18,0,18,0
2023-07-22,11:30:00,Con heridos,Choque,CALLE 75 CARRERA 45,1.0,0.0,1,2023,7,,11,0,11,0
2023-07-23,15:30:00,Con heridos,Choque,CALLE 5 CARRERA 9,3.0,0.0,1,2023,7,,15,0,15,0
2023-07-23,04:15:00,Con heridos,Choque,CALLE 84 CARRERA 53,1.0,0.0,1,2023,7,,4,0,4,0
2023-07-23,19:30:00,Con heridos,Choque,CARRERA 43 CALLE 69F,1.0,0.0,1,2023,7,,19,0,19,0
2023-07-23,20:50:00,Con heridos,Choque,CARRERA 15 CALLE 6,2.0,0.0,1,2023,7,,20,0,20,0
2023-07-23,10:10:00,Con heridos,Choque,CALLE 110 CARRERA 14 SUR,1.0,0.0,1,2023,7,,10,0,10,0
2023-07-23,22:10:00,Con heridos,Volcamiento,CALLE 87 CON CARRERA 9K,2.0,0.0,1,2023,7,,22,0,22,0
2023-07-23,00:10:00,Con heridos,Choque,CARRERA 46 #72-40,1.0,0.0,1,2023,7,,0,0,0,0
2023-07-24,01:40:00,Con heridos,Choque,CALLE 42 CARRERA 6B,1.0,0.0,1,2023,7,,1,0,1,0
2023-07-24,15:00:00,Con heridos,Choque,CALLE 45 CRA 14,2.0,0.0,1,2023,7,,15,0,15,0
2023-07-24,18:20:00,Con heridos,Choque,MALECOM DEL RIO CALLE 78,2.0,0.0,1,2023,7,,18,0,18,0
2023-07-24,07:30:00,Con heridos,Choque,CARRERA 4 CALLE 45G,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-24,08:10:00,Con heridos,Choque,CALLE 38 CARRERA 20,1.0,0.0,1,2023,7,,8,0,8,0
2023-07-24,23:00:00,Con heridos,Choque,CALLE 75 CARRERA 46,1.0,0.0,1,2023,7,,23,0,23,0
2023-07-25,16:30:00,Con heridos,Choque,AVENIDA CORDIALIDAD KILOMETRO 150+300,3.0,0.0,1,2023,7,,16,0,16,0
2023-07-25,17:20:00,Con heridos,Choque,CALLE 94 CARRERA 65,1.0,0.0,1,2023,7,,17,0,17,0
2023-07-25,17:35:00,Con heridos,Choque,CALLE 82  CARRERA 59B,2.0,0.0,1,2023,7,,17,0,17,0
2023-07-25,06:20:00,Con heridos,Choque,CALLE 17 CARRERA 15,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-25,09:00:00,Con heridos,Atropello,CARRERA 44 CALLE 48,1.0,0.0,1,2023,7,,9,0,9,0
2023-07-26,14:10:00,Con heridos,Choque,CARRERA 18 CON CALLE 46,1.0,0.0,1,2023,7,,14,0,14,0
2023-07-26,16:30:00,Con heridos,Choque,CARRERA 15 CALLE 24,1.0,0.0,1,2023,7,,16,0,16,0
2023-07-26,18:50:00,Con heridos,Atropello,CALLE 45 CON CARRERA 32,1.0,0.0,1,2023,7,,18,0,18,0
2023-07-26,09:05:00,Con heridos,Choque,CALLE 70C CON CARRERA 13,1.0,0.0,1,2023,7,,9,0,9,0
2023-07-26,22:00:00,Con heridos,Choque,CALLE 110 CARRERA 65A,2.0,0.0,1,2023,7,,22,0,22,0
2023-07-26,10:55:00,Con heridos,Caida Ocupante,CALLE 19 CARRERA 4,1.0,0.0,1,2023,7,,10,0,10,0
2023-07-26,23:45:00,Con heridos,Caida Ocupante,CARRERA 43 CALLE 112,1.0,0.0,1,2023,7,,23,0,23,0
2023-07-27,18:10:00,Con heridos,Atropello,CARRERA 38 # 38-24,1.0,0.0,1,2023,7,,18,0,18,0
2023-07-27,06:40:00,Con heridos,Atropello,CALLE 110 CRA 43,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-27,18:50:00,Con heridos,Choque,CARRERA 30 CON CALLE 10,1.0,0.0,1,2023,7,,18,0,18,0
2023-07-27,10:20:00,Con heridos,Choque,CALLE 110 CON CARRERA 46,1.0,0.0,1,2023,7,,10,0,10,0
2023-07-27,10:30:00,Con heridos,Choque,CARRERA 39 CON CALLE 37,2.0,0.0,1,2023,7,,10,0,10,0
2023-07-27,12:40:00,Con heridos,Atropello,CARRERA 30 CALLE 37,2.0,0.0,1,2023,7,,12,0,12,0
2023-07-28,18:30:00,Con heridos,Choque,CARRERA 22 CON CALLE 51,2.0,0.0,1,2023,7,,18,0,18,0
2023-07-28,06:50:00,Con heridos,Choque,AVENIDA CIRCUNVALAR CON CALLE 15 SUR,1.0,0.0,1,2023,7,,6,0,6,0
2023-07-28,10:15:00,Con heridos,Choque,CALLE 80 CON CARRERA 43B,2.0,0.0,1,2023,7,,10,0,10,0
2023-07-29,16:40:00,Con heridos,Choque,CARRERA 43 CALLE 65,1.0,0.0,1,2023,7,,16,0,16,0
2023-07-29,05:20:00,Con heridos,Choque,CALLE 30 CARRERA 4,1.0,0.0,1,2023,7,,5,0,5,0
2023-07-29,09:50:00,Con heridos,Choque,CALLE 45 CARRERA 41,1.0,0.0,1,2023,7,,9,0,9,0
2023-07-29,22:50:00,Con heridos,Choque,CARRERA 41B CALLE 84,2.0,0.0,1,2023,7,,22,0,22,0
2023-07-29,11:45:00,Con heridos,Choque,CALLE 60 CARRERA 18,1.0,0.0,1,2023,7,,11,0,11,0
2023-07-30,02:00:00,Con heridos,Otro,CALLE 87 CRA 52,2.0,0.0,1,2023,7,,2,0,2,0
2023-07-30,15:30:00,Con heridos,Choque,CALLE 112 E CON CARRERA 26,2.0,0.0,1,2023,7,,15,0,15,0
2023-07-30,17:00:00,Con heridos,Choque,CARRERA 4 CALLE 37 C,1.0,0.0,1,2023,7,,17,0,17,0
2023-07-30,07:20:00,Con heridos,Choque,CARRERA 52 CALLE 74,1.0,0.0,1,2023,7,,7,0,7,0
2023-07-30,19:30:00,Con heridos,Choque,CARRERA 57 CALLE 85,1.0,0.0,1,2023,7,,19,0,19,0
2023-07-30,20:50:00,Con heridos,Choque,CARRERA 13 CON CALLE 85A,4.0,0.0,1,2023,7,,20,0,20,0
2023-07-31,17:50:00,Con heridos,Atropello,AVENIDA CIRCUNVALAR ENTRE 34 Y 45,1.0,0.0,1,2023,7,,17,0,17,0
2023-07-31,07:40:00,Con heridos,Atropello,CARRERA 44 CON CALLE 75,1.0,0.0,1,2023,7,,7,0,7,0
2023-08-01,20:20:00,Con heridos,Atropello,CALLE 30 # 8 - 75,3.0,0.0,1,2023,8,,20,0,20,0
2023-08-02,13:50:00,Con heridos,Atropello,CALLE 19 CON CARRERA 7,1.0,0.0,1,2023,8,,13,0,13,0
2023-08-02,14:00:00,Con heridos,Choque,CARRERA 38 ENTRE CALLE 76 Y 79A,1.0,0.0,1,2023,8,,14,0,14,0
2023-08-02,14:45:00,Con heridos,Choque,CALLE 72 CARRERA 38,1.0,0.0,1,2023,8,,14,0,14,0
2023-08-02,17:30:00,Con heridos,Choque,CALLE 90 CON CARRERA 59,3.0,0.0,1,2023,8,,17,0,17,0
2023-08-02,21:30:00,Con heridos,Choque,CARRERA 8B SUR CALLE 51B,1.0,0.0,1,2023,8,,21,0,21,0
2023-08-03,15:15:00,Con heridos,Choque,CALLE 45B CON CARRERA 22,1.0,0.0,1,2023,8,,15,0,15,0
2023-08-03,16:40:00,Con heridos,Choque,CARRERA 4 CALLE 33,2.0,0.0,1,2023,8,,16,0,16,0
2023-08-03,18:00:00,Con heridos,Choque,CALLE 53D CARRERA 24,1.0,0.0,1,2023,8,,18,0,18,0
2023-08-03,06:10:00,Con heridos,Choque,CARRERA 51B CALLE 87 Y 90,3.0,0.0,1,2023,8,,6,0,6,0
2023-08-03,09:00:00,Con heridos,Choque,CRA 50 CON CALLE 48,1.0,0.0,1,2023,8,,9,0,9,0
2023-08-03,09:00:00,Con muertos,Choque,CALLE 110 CRA 6,1.0,1.0,1,2023,8,,9,1,9,1
2023-08-03,09:40:00,Con heridos,Caida Ocupante,CARRERA 53 ENTRE CALLE 92 Y 94,1.0,0.0,1,2023,8,,9,0,9,0
2023-08-03,12:30:00,Con heridos,Choque,CALLE 56 CARRERA 15,2.0,0.0,1,2023,8,,12,0,12,0
2023-08-04,13:00:00,Con heridos,Choque,CARRERA 4 CALLE 33E,1.0,0.0,1,2023,8,,13,0,13,0
2023-08-04,19:30:00,Con heridos,Choque,CARRERA 38 CALLE 10,1.0,0.0,1,2023,8,,19,0,19,0
2023-08-05,15:00:00,Con heridos,Choque,CARRERA 11 CON CALLE 33,1.0,0.0,1,2023,8,,15,0,15,0
2023-08-05,15:20:00,Con heridos,Choque,CALLE 134 CARRERA 34,2.0,0.0,1,2023,8,,15,0,15,0
2023-08-05,18:15:00,Con heridos,Choque,CALLE 110 CARRERA 31,1.0,0.0,1,2023,8,,18,0,18,0
2023-08-05,18:20:00,Con heridos,Choque,CALLE 30 CON CARRERA 23,3.0,0.0,1,2023,8,,18,0,18,0
2023-08-06,01:00:00,Con heridos,Choque,CARRERA 43 CALLE 70,2.0,0.0,1,2023,8,,1,0,1,0
2023-08-06,04:00:00,Con heridos,Choque,CALLE 42 CARRERA 24,1.0,0.0,1,2023,8,,4,0,4,0
2023-08-06,16:00:00,Con heridos,Choque,CALLE 84 CON CARRERA 64,1.0,0.0,1,2023,8,,16,0,16,0
2023-08-06,17:10:00,Con heridos,Choque,CALLE 17 CON CARRERA 8,1.0,0.0,1,2023,8,,17,0,17,0
